League,Year,player,team_id,position,goals,assists,key_passes,xG,xA,time,shots,player_id,xGChain,xGBuildup,,League,EPL,,,
EPL,2021,Emile Smith-Rowe,83,AML,0,0,0,0,0,54,0,7230,0.084806301,0.084806301,,,,,,
EPL,2021,Takumi Minamino,87,FWR,1,0,1,0.203266993,0.0691927,90,4,8239,0.407382995,0.134923995,,,,,,
EPL,2021,Diogo Jota,87,FWL,0,1,1,0.352106988,0.075839303,90,4,6854,0.639464021,0.211518005,,,,,,
EPL,2021,Bukayo Saka,83,AMR,0,1,2,0.291139007,0.088764697,81,3,7322,0.511126995,0.194259003,,,,,,
EPL,2021,Gabriel Martinelli,83,AML,1,1,3,2.213649988,0.617541015,90,4,7752,0.729860008,0.162516996,,,,,,
EPL,2021,Diogo Jota,87,FWR,0,0,0,0.233742997,0,63,3,6854,0.276181996,0.042439099,,,,,,
EPL,2021,Luis Díaz,87,FWL,0,0,3,0.402709991,0.116379999,90,3,10408,1.233610034,0.714519978,,,,,,
EPL,2021,Riyad Mahrez,88,FWR,0,0,2,0.135766998,0.0882902,59,1,750,0.306697011,0.150491998,,,,,,
EPL,2021,Phil Foden,88,FWL,0,0,3,0.190051004,0.178921998,90,2,6055,0.55092001,0.237485006,,,,,,
EPL,2022,Bukayo Saka,83,AMR,0,0,0,0.232578993,0,90,3,7322,0.341410995,0.108833,,,,,,
EPL,2022,Gabriel Martinelli,83,AML,1,0,1,0.878941,0.064032003,90,2,7752,0.462105006,0.057627302,,,,,,
EPL,2022,Mohamed Salah,87,FWR,1,0,1,0.391777009,0.534129024,90,2,1250,1.103970051,0.712189019,,,,,,
EPL,2022,Luis Díaz,87,FWL,0,0,0,0.178059995,0,80,2,10408,0.651700974,0.590313017,,,,,,
EPL,2022,Miguel Almirón,86,FWR,0,0,2,0.064050101,0.265886009,83,1,7420,0.352023005,0.172345996,,,,,,
EPL,2022,Allan Saint-Maximin,86,FWL,0,0,1,0.358397007,0.022272499,90,4,101,1.15854001,0.928128004,,,,,,
EPL,2022,Jadon Sancho,89,FWR,0,0,2,0,0.163333997,90,0,6345,0.396113992,0.232779995,,,,,,
EPL,2022,Marcus Rashford,89,FWL,0,0,1,0.398819,0.018669499,90,3,556,0.541305006,0.142486006,,,,,,
EPL,2022,Phil Foden,88,FWR,0,0,2,0,0.49653399,90,0,6055,0.985387981,0.488853991,,,,,,
EPL,2022,Jack Grealish,88,FWL,0,0,2,0.060656499,0.545463979,90,1,675,1.098889947,0.511626005,,,,,,
EPL,2022,Miguel Almirón,86,FWR,0,0,0,0.0414849,0,90,1,7420,0.0414849,0,,,,,,
EPL,2022,Allan Saint-Maximin,86,FWL,0,0,1,0,0.0414849,77,0,101,0.0414849,0,,,,,,
EPL,2022,Riyad Mahrez,88,FWR,0,0,2,0.079718597,0.071716502,90,3,750,0.46390301,0.441222012,,,,,,
EPL,2022,Phil Foden,88,FWL,1,1,2,0.505017996,0.109283999,50,2,6055,0.627178013,0.039589301,,,,,,
EPL,2022,Bukayo Saka,83,AMR,0,0,3,0.079013899,0.307904005,88,1,7322,0.386916995,0.0740586,,,,,,
EPL,2022,Gabriel Martinelli,83,AML,1,0,4,0.0464947,0.571283996,90,1,7752,0.799499989,0.219688997,,,,,,
EPL,2022,Jadon Sancho,89,AMR,0,0,2,0,0.048019901,64,0,6345,0.108070999,0.060051002,,,,,,
EPL,2022,Marcus Rashford,89,AML,0,0,2,0.090877898,0.133420005,90,2,556,0.305119008,0.080821298,,,,,,
EPL,2022,Mohamed Salah,87,FWR,0,0,8,0.536539972,0.451757014,90,3,1250,0.988295972,0.063672103,,,,,,
EPL,2022,Luis Díaz,87,FWL,1,0,1,0.238199994,0.00984079,90,3,10408,0.572461009,0.367184997,,,,,,
EPL,2022,Bukayo Saka,83,AMR,0,0,2,0.042087302,0.163623005,90,1,7322,0.400236011,0.289220989,,,,,,
EPL,2022,Gabriel Martinelli,83,AML,0,0,0,0.532648027,0,77,4,7752,0.532648027,0.256159991,,,,,,
EPL,2022,Miguel Almirón,86,FWR,1,0,1,0.92444998,0.127599999,87,3,7420,1.052049994,0,,,,,,
EPL,2022,Allan Saint-Maximin,86,FWL,0,2,4,0.218810007,1.127640009,90,3,101,1.409209967,0.062760502,,,,,,
EPL,2022,Bernardo Silva,88,FWR,1,1,3,0.574781001,0.411597013,90,2,3635,1.296139956,0.309760988,,,,,,
EPL,2022,Phil Foden,88,FWL,0,0,2,0.097801603,0.107685998,90,2,6055,0.68829602,0.590493977,,,,,,
EPL,2022,Jadon Sancho,89,AMR,1,0,1,0.285771996,0.155039996,72,1,6345,0.554723978,0.399684012,,,,,,
EPL,2022,Anthony Elanga,89,AML,0,1,1,0.292517006,0.285771996,47,1,9524,0.578288972,0.285771996,,,,,,
EPL,2022,Mohamed Salah,87,FWR,1,0,4,0.150454998,0.231710002,90,3,1250,0.88992703,0.605778992,,,,,,
EPL,2022,Luis Díaz,87,FWL,0,0,0,0.676056981,0,90,2,10408,0.676056981,0,,,,,,
EPL,2022,Anthony Elanga,89,AMR,0,0,3,0.478493989,0.779386997,80,1,9524,1.39902997,0.141154006,,,,,,
EPL,2022,Jadon Sancho,89,AML,0,0,0,0,0,68,0,6345,0.132897004,0.132897004,,,,,,
EPL,2022,Mohamed Salah,87,FWR,0,0,2,1.741350055,0.127088994,90,4,1250,1.921280026,0.100438997,,,,,,
EPL,2022,Luis Díaz,87,FWL,2,0,1,0.494031012,0.111552998,90,2,10408,1.550060034,1.181820035,,,,,,
EPL,2022,Riyad Mahrez,88,FWR,0,0,1,0,0.023860401,65,0,750,0.396533012,0.396533012,,,,,,
EPL,2022,Phil Foden,88,FWL,0,1,3,0.376695007,0.609314978,90,2,6055,1.564020038,0.662286997,,,,,,
EPL,2022,Bukayo Saka,83,AMR,0,1,2,0.154297993,0.097212099,90,2,7322,0.740553975,0.508617997,,,,,,
EPL,2022,Gabriel Martinelli,83,AML,0,0,5,0.383258998,0.583423018,90,7,7752,0.841122985,0.429827005,,,,,,
EPL,2022,Miguel Almirón,86,FWR,0,0,0,0.192702994,0,86,3,7420,0.33100301,0.215768993,,,,,,
EPL,2022,Allan Saint-Maximin,86,FWL,1,0,1,0.209119007,0.077469602,90,5,101,0.554907978,0.268319994,,,,,,
EPL,2022,Julián Álvarez,88,FWR,2,0,2,0.937946022,0.442714006,90,5,10846,1.51880002,0.492141992,,,,,,
EPL,2022,Phil Foden,88,FWL,0,1,2,0,0.629104972,56,0,6055,0.636663973,0.561527014,,,,,,
EPL,2022,Bukayo Saka,83,AMR,0,1,3,0.584891021,0.209353998,90,3,7322,0.666756988,0.0501476,,,,,,
EPL,2022,Gabriel Martinelli,83,AML,1,0,2,0.210746005,0.544241011,90,5,7752,0.866845012,0.179063007,,,,,,
EPL,2022,Mohamed Salah,87,FWR,0,2,6,0.0699929,0.421537995,90,2,1250,0.279294997,0,,,,,,
EPL,2022,Luis Díaz,87,FWL,0,0,0,0.874906003,0,90,5,10408,0.90417099,0.0292642,,,,,,
EPL,2022,Miguel Almirón,86,FWR,0,0,0,0,0,88,0,7420,0.049346,0.049346,,,,,,
EPL,2022,Ryan Fraser,86,FWL,0,0,0,0.049346,0,68,1,1683,0.049346,0,,,,,,
EPL,2022,Anthony Elanga,89,AMR,0,0,0,0.040058799,0,60,1,9524,0.0574564,0.017397599,,,,,,
EPL,2022,Jadon Sancho,89,AML,1,0,0,0.723737001,0,69,2,6345,0.804646015,0.080908701,,,,,,
EPL,2022,Mohamed Salah,87,FWR,0,0,3,0.211981997,0.228722006,90,3,1250,0.453628987,0.042714901,,,,,,
EPL,2022,Luis Díaz,87,FWL,0,0,2,0.132421002,0.207114995,90,2,10408,0.419057995,0.0795215,,,,,,
EPL,2022,Miguel Almirón,86,FWR,0,0,1,0.278124005,0.085262597,72,3,7420,0.188299,0.169715002,,,,,,
EPL,2022,Ryan Fraser,86,FWL,0,0,0,0.084452502,0,72,1,1683,0.084452502,0,,,,,,
EPL,2022,Bernardo Silva,88,FWR,0,0,0,0,0,75,0,3635,1.008749962,1.008749962,,,,,,
EPL,2022,Phil Foden,88,FWL,0,0,0,0.106503002,0,90,1,6055,0.497334987,0.390832007,,,,,,
EPL,2022,Antony,89,AMR,1,0,0,0.32624501,0,61,3,11094,0.635080993,0.308835,,,,,,
EPL,2022,Jadon Sancho,89,AML,0,0,0,0.055028901,0,70,1,6345,0.362724006,0.362724006,,,,,,
EPL,2022,Bukayo Saka,83,AMR,1,0,1,0.573785007,0.0111456,90,4,7322,0.930483997,0.389494002,,,,,,
EPL,2022,Gabriel Martinelli,83,AML,0,0,2,0.298931003,0.088545598,90,1,7752,0.460747004,0.073269799,,,,,,
EPL,2022,Phil Foden,88,FWR,1,0,1,0.375366986,0.029251499,75,3,6055,1.058869958,0.654253006,,,,,,
EPL,2022,Jack Grealish,88,FWL,1,0,2,0.628889024,0.115759999,80,2,675,0.855835974,0.111185998,,,,,,
EPL,2022,Miguel Almirón,86,FWR,0,0,1,0.111171,0.052193101,90,2,7420,0.220047995,0.108877003,,,,,,
EPL,2022,Ryan Fraser,86,FWL,0,0,1,0.175518006,0.0494771,76,4,1683,0.097357601,0,,,,,,
EPL,2022,Bukayo Saka,83,AMR,0,2,3,0.216028005,0.124516003,90,3,7322,0.376998007,0.120525002,,,,,,
EPL,2022,Gabriel Martinelli,83,AML,0,0,2,0.095478296,0.156464994,80,1,7752,1.06190002,0.809957027,,,,,,
EPL,2022,Bukayo Saka,83,AMR,0,0,5,0.210829005,0.131275997,90,3,7322,0.687687993,0.345582992,,,,,,
EPL,2022,Gabriel Martinelli,83,AML,0,1,2,0.103101999,0.409285992,90,3,7752,0.815198004,0.347642988,,,,,,
EPL,2022,Miguel Almirón,86,FWR,2,0,0,1.393229961,0,90,4,7420,1.444679976,0.159637004,,,,,,
EPL,2022,Jacob Murphy,86,FWL,0,0,1,0.239491999,0.141242996,90,3,6063,2.386240005,2.005510092,,,,,,
EPL,2022,Mohamed Salah,87,FWR,0,1,1,0.678263009,0.304859012,90,5,1250,0.94906801,0,,,,,,
EPL,2022,Fabio Carvalho,87,FWL,0,0,0,0,0,49,0,9501,0,0,,,,,,
EPL,2022,Phil Foden,88,FWR,3,0,0,1.293650031,0,77,6,6055,1.293650031,0,,,,,,
EPL,2022,Jack Grealish,88,FWL,0,0,3,0.128099993,0.103762001,77,1,675,1.455389977,1.255669951,,,,,,
EPL,2022,Antony,89,AMR,1,0,1,0.163240999,0.0108234,90,5,11094,0.174064994,0.0153614,,,,,,
EPL,2022,Jadon Sancho,89,AML,0,0,2,0,0.063873298,72,0,6345,0.0860992,0.0222259,,,,,,
EPL,2022,Riyad Mahrez,88,FWR,1,0,0,0.455713987,0,73,4,750,1.32980001,0.889608026,,,,,,
EPL,2022,Phil Foden,88,FWL,1,1,4,0.619410992,0.512054026,60,4,6055,1.555989981,0.74357003,,,,,,
EPL,2022,Miguel Almirón,86,FWR,1,0,1,0.899675012,0.0150894,86,4,7420,0.973105013,0.099803597,,,,,,
EPL,2022,Jacob Murphy,86,FWL,1,0,1,0.542140007,0.084269002,68,2,6063,0.656060994,0.029651601,,,,,,
EPL,2022,Bukayo Saka,83,AMR,2,0,0,1.885540009,0,90,4,7322,1.581859946,0.457489014,,,,,,
EPL,2022,Gabriel Martinelli,83,AML,1,1,2,0.479804993,1.029049993,90,2,7752,1.508859992,0,,,,,,
EPL,2022,Mohamed Salah,87,AMR,0,0,1,0.036747299,0.037465598,75,1,1250,0.074212901,0,,,,,,
EPL,2022,Luis Díaz,87,AML,0,1,1,0,0.480150014,41,0,10408,0.516897023,0.036747299,,,,,,
EPL,2022,Antony,89,AMR,1,0,3,0.612093985,0.179422006,90,2,11094,0.938390017,0.228221998,,,,,,
EPL,2022,Marcus Rashford,89,AML,0,0,1,0.067285597,0.345104992,90,1,556,0.600800991,0.188410997,,,,,,
EPL,2022,Bukayo Saka,83,AMR,1,0,1,0.068209402,0.099247798,83,1,7322,0.068209402,0,,,,,,
EPL,2022,Gabriel Martinelli,83,AML,0,0,1,0.048957501,0.0195195,90,1,7752,0.445374995,0.376897991,,,,,,
EPL,2022,Antony,89,AMR,0,0,0,0.144159004,0,90,4,11094,0.182722002,0.038563501,,,,,,
EPL,2022,Jadon Sancho,89,AML,0,0,2,0.036753099,0.103471003,90,1,6345,0.738395989,0.673413992,,,,,,
EPL,2022,Miguel Almirón,86,FWR,0,0,0,0.039953802,0,90,1,7420,0.060225099,0.060225099,,,,,,
EPL,2022,Jacob Murphy,86,FWL,0,0,1,0.053808101,0.060225099,62,1,6063,0.114032999,0,,,,,,
EPL,2022,Harvey Elliott,87,AMR,0,0,1,0.079869702,0.195426002,74,2,7546,0.556137025,0.498376012,,,,,,
EPL,2022,Diogo Jota,87,AML,0,0,4,0.195426002,0.415544003,90,1,6854,0.393435001,0,,,,,,
EPL,2022,Bernardo Silva,88,FWR,0,0,0,0.045371499,0,90,2,3635,0.262560993,0.232547998,,,,,,
EPL,2022,Phil Foden,88,FWL,0,0,3,0,0.0803793,90,0,6055,0.477768987,0.419768989,,,,,,
EPL,2022,Miguel Almirón,86,FWR,1,0,1,0.206926003,0.050723501,75,3,7420,0.411983997,0.154333994,,,,,,
EPL,2022,Jacob Murphy,86,FWL,0,0,1,0.0226871,0.0117082,74,1,6063,0.0226871,0,,,,,,
EPL,2022,Antony,89,AMR,0,0,0,0.117008999,0,78,4,11094,0.694155991,0.577147007,,,,,,
EPL,2022,Jadon Sancho,89,AML,0,1,5,0.076812796,0.183644995,89,1,6345,0.476036996,0.239105999,,,,,,
EPL,2022,Riyad Mahrez,88,FWR,0,0,1,0.465864986,0.046949901,65,2,750,0.570010006,0.104144998,,,,,,
EPL,2022,Jack Grealish,88,FWL,0,0,1,0,0.104144998,80,0,675,0.104144998,0,,,,,,
EPL,2022,Antony,89,AMR,0,0,3,0.112722002,0.117144004,90,2,11094,0.260049999,0.030184699,,,,,,
EPL,2022,Jadon Sancho,89,AML,0,0,0,0.021064701,0,53,1,6345,0.021064701,0,,,,,,
EPL,2022,Bukayo Saka,83,FWR,0,0,0,0.069971301,0,90,2,7322,0.609848022,0.559399009,,,,,,
EPL,2022,Gabriel Martinelli,83,FWL,0,0,0,0.135983005,0,73,1,7752,0.255023003,0.119039997,,,,,,
EPL,2022,Miguel Almirón,86,FWR,1,0,0,0.305941999,0,90,6,7420,0.261725008,0,,,,,,
EPL,2022,Joelinton,86,FWL,0,0,0,0,0,90,0,87,0.019579699,0.019579699,,,,,,
EPL,2022,Bernardo Silva,88,FWR,0,0,1,0.057236802,0.083402403,90,1,3635,0.217583999,0.076944202,,,,,,
EPL,2022,Jack Grealish,88,FWL,0,0,3,0,0.142900005,90,0,675,0.275106996,0.256384999,,,,,,
EPL,2022,Miguel Almirón,86,FWR,1,0,2,0.518739998,0.064533599,90,3,7420,1.158169985,0.629634976,,,,,,
EPL,2022,Joelinton,86,FWL,1,0,2,0.846230984,0.118239999,90,4,87,1.53749001,0.741029978,,,,,,
EPL,2022,Bukayo Saka,83,FWR,0,1,3,0.103321999,0.212624997,26,1,7322,0.320989996,0.112393998,,,,,,
EPL,2022,Gabriel Martinelli,83,FWL,1,0,1,0.198786005,0.024207599,65,2,7752,0.864547014,0.665760994,,,,,,
EPL,2022,Anthony Elanga,89,AMR,0,0,0,0.141623005,0,62,2,9524,0.161706001,0.086721197,,,,,,
EPL,2022,Marcus Rashford,89,AML,1,0,1,0.735743999,0.0875329,90,5,556,0.922190011,0.098913699,,,,,,
EPL,2022,Bernardo Silva,88,FWR,0,0,1,0.034267198,0.306441993,90,1,3635,0.309026986,0.274760008,,,,,,
EPL,2022,Jack Grealish,88,FWL,0,0,0,0.112806998,0,67,2,675,0.030747401,0,,,,,,
EPL,2022,Bukayo Saka,83,FWR,0,1,3,0.083030097,0.933166981,90,1,7322,0.31388101,0.108912997,,,,,,
EPL,2022,Gabriel Martinelli,83,FWL,0,0,1,0.067447498,0.298180997,90,2,7752,0.523137987,0.157508999,,,,,,
EPL,2022,Marcus Rashford,89,AMR,0,0,0,0,0,90,0,556,0.114289999,0.114289999,,,,,,
EPL,2022,Alejandro Garnacho,89,AML,0,0,0,0.0754136,0,67,1,10552,0.095377102,0.019963499,,,,,,
EPL,2022,Miguel Almirón,86,FWR,1,0,1,0.438365996,0.0610185,86,2,7420,0.499384999,0,,,,,,
EPL,2022,Jacob Murphy,86,FWL,0,1,1,0,0.088711001,69,0,6063,0.438385993,0.438385993,,,,,,
EPL,2022,Bernardo Silva,88,FWR,0,0,3,0.037280299,0.110292003,90,1,3635,0.346455008,0.286671013,,,,,,
EPL,2022,Phil Foden,88,FWL,1,0,3,0.283257991,0.165463001,90,7,6055,0.432249993,0.031074099,,,,,,
EPL,2022,Mohamed Salah,87,FWR,0,0,0,0.909489989,0,90,4,1250,1.347139955,0.437646002,,,,,,
EPL,2022,Darwin Núñez,87,FWL,2,0,2,1.135910034,0.760612011,89,3,10720,1.896520019,0.437646002,,,,,,
EPL,2022,Miguel Almirón,86,FWR,0,1,2,0.065670297,0.405701011,90,1,7420,1.127629995,0.996825993,,,,,,
EPL,2022,Joelinton,86,FWL,0,0,1,0.057507701,0.614731014,90,1,87,0.70698601,0.70698601,,,,,,
EPL,2022,Bukayo Saka,83,FWR,0,0,3,0,0.251165986,90,0,7322,0.224538997,0.0202135,,,,,,
EPL,2022,Gabriel Martinelli,83,FWL,0,0,0,0.094608098,0,90,1,7752,1.264680028,1.170070052,,,,,,
EPL,2022,Anthony Elanga,89,AMR,0,0,0,0.058524899,0,56,1,9524,1.064170003,1.00564003,,,,,,
EPL,2022,Marcus Rashford,89,AML,0,0,0,0.520741999,0,90,2,556,1.41782999,0.897090018,,,,,,
EPL,2022,Miguel Almirón,86,FWR,1,0,1,0.319866002,0.102259003,86,2,7420,0.343005002,0.240746006,,,,,,
EPL,2022,Joelinton,86,FWL,1,0,1,0.196904004,0.0223033,90,2,87,0.518167973,0.474611998,,,,,,
EPL,2022,Mohamed Salah,87,FWR,1,1,4,1.105389953,0.403378993,90,3,1250,0.955226004,0,,,,,,
EPL,2022,Alex Oxlade-Chamberlain,87,FWL,0,0,1,0,0.071172498,70,0,966,0.071172498,0,,,,,,
EPL,2022,Bukayo Saka,83,FWR,1,0,4,0.432864994,0.689058006,90,1,7322,1.0977,0.442867011,,,,,,
EPL,2022,Gabriel Martinelli,83,FWL,1,0,1,0.054473799,0.029733799,90,1,7752,0.459033012,0.404558986,,,,,,
EPL,2022,Antony,89,AMR,0,0,0,0.395410001,0,68,2,11094,0.93680501,0.541395009,,,,,,
EPL,2022,Marcus Rashford,89,AML,1,1,1,0.272435009,0.123940997,89,3,556,1.208289981,0.878234982,,,,,,
EPL,2022,Riyad Mahrez,88,FWR,0,0,5,0.190334007,0.650065005,90,2,750,0.975871027,0.392922997,,,,,,
EPL,2022,Jack Grealish,88,FWL,0,2,3,0.739067018,0.631175995,75,5,675,1.534240007,0.348001987,,,,,,
EPL,2022,Mohamed Salah,87,FWR,0,0,1,0.746410012,0.278665006,90,4,1250,1.090839982,0.0657681,,,,,,
EPL,2022,Alex Oxlade-Chamberlain,87,FWL,0,0,1,0.0657681,0.277696013,65,1,966,0.478744,0.135279,,,,,,
EPL,2022,Antony,89,AMR,0,0,0,0.352088004,0,90,5,11094,1.122920036,0.770832002,,,,,,
EPL,2022,Alejandro Garnacho,89,AML,0,0,0,0.374550998,0,47,2,10552,0.453271002,0.106022,,,,,,
EPL,2022,Riyad Mahrez,88,FWR,0,1,5,0.161806002,1.100440025,90,2,750,0.803475022,0,,,,,,
EPL,2022,Jack Grealish,88,FWL,0,0,0,0.172627002,0,90,2,675,0.705394983,0.532768011,,,,,,
EPL,2022,Miguel Almirón,86,FWR,0,0,1,0.034293901,0.048106499,86,1,7420,0.062681302,0.0145748,,,,,,
EPL,2022,Joelinton,86,FWL,0,0,2,0.157450005,0.961543977,90,4,87,0.457381994,0,,,,,,
EPL,2022,Bukayo Saka,83,FWR,1,0,1,0.466973007,0.101529002,90,1,7322,0.772858024,0.305884987,,,,,,
EPL,2022,Gabriel Martinelli,83,FWL,1,0,0,0.805305004,0,90,5,7752,0.928407013,0.123102002,,,,,,
EPL,2022,Mohamed Salah,87,FWR,0,0,2,0.057170101,0.814145029,90,1,1250,0.871315002,0,,,,,,
EPL,2022,Alex Oxlade-Chamberlain,87,FWL,1,0,2,0.381891996,0.371069998,86,3,966,0.721800029,0.351292014,,,,,,
EPL,2022,Bukayo Saka,83,FWR,0,0,3,0.102609999,0.057104301,90,2,7322,0.341711998,0.219116002,,,,,,
EPL,2022,Gabriel Martinelli,83,FWL,0,0,3,0.144933,0.33802101,90,4,7752,0.422116995,0.117317997,,,,,,
EPL,2022,Miguel Almirón,86,FWR,0,0,1,0,0.145128995,70,0,7420,0.169202,0.169202,,,,,,
EPL,2022,Joelinton,86,FWL,0,0,1,0.468652993,0.040243801,90,1,87,0.064316899,0.0240731,,,,,,
EPL,2022,Bruno Fernandes,89,AMR,0,1,4,0.184526995,0.841445982,90,3,1228,2.110140085,1.084169984,,,,,,
EPL,2022,Marcus Rashford,89,AML,1,0,1,0.705852985,0.104166001,90,3,556,1.235470057,0.462105989,,,,,,
EPL,2022,João Cancelo,88,AMR,0,0,0,0.051414501,0,48,1,2379,0.138076007,0.086661898,,,,,,
EPL,2022,Phil Foden,88,AML,0,0,1,0,0.051414501,62,0,6055,0.051414501,0.051414501,,,,,,
EPL,2022,Bruno Fernandes,89,AMR,1,0,1,0.391057014,0.452773988,90,2,1228,1.173599958,0.329773992,,,,,,
EPL,2022,Marcus Rashford,89,AML,1,0,1,1.457980037,0.086579099,90,3,556,1.630970001,0.172990993,,,,,,
EPL,2022,Riyad Mahrez,88,FWR,0,0,0,0,0,90,0,750,0.615610003,0.615610003,,,,,,
EPL,2022,Phil Foden,88,FWL,0,0,0,0,0,58,0,6055,0,0,,,,,,
EPL,2022,Mohamed Salah,87,FWR,0,0,1,0.034962401,0.064734697,90,1,1250,0.482192993,0.382495999,,,,,,
EPL,2022,Alex Oxlade-Chamberlain,87,FWL,0,0,0,1.030709982,0,71,2,966,1.09544003,0.064734697,,,,,,
EPL,2022,Miguel Almirón,86,FWR,0,0,1,0.0748991,0.071874604,88,3,7420,0.268498987,0.171581998,,,,,,
EPL,2022,Joelinton,86,FWL,0,0,1,0.0733734,0.0177982,90,1,87,0.189285994,0.171488002,,,,,,
EPL,2022,Bukayo Saka,83,FWR,0,1,2,0.070080802,0.069245599,90,1,7322,0.885182023,0.745854974,,,,,,
EPL,2022,Gabriel Martinelli,83,FWL,0,0,4,0.110710002,1.119950056,82,1,7752,1.254359961,0.744400024,,,,,,
EPL,2022,Antony,89,AMR,0,0,0,0.100363001,0,73,3,11094,0.352182001,0.285959005,,,,,,
EPL,2022,Marcus Rashford,89,AML,0,0,1,0.421317011,0.0217198,90,4,556,0.572299004,0.203812003,,,,,,
EPL,2022,Riyad Mahrez,88,AMR,2,1,3,0.494686007,0.703559995,90,4,750,1.64823997,1.085039973,,,,,,
EPL,2022,Jack Grealish,88,AML,0,0,4,0,0.212658003,90,0,675,0.146666005,0.109428003,,,,,,
EPL,2022,Mohamed Salah,87,FWR,0,0,1,0.056375898,0.088834703,90,1,1250,0.272673994,0.127462998,,,,,,
EPL,2022,Harvey Elliott,87,FWL,0,0,0,0,0,86,0,7546,0.0235932,0.0235932,,,,,,
EPL,2022,Miguel Almirón,86,FWR,0,0,1,0.107326001,0.0152796,88,3,7420,0.591426015,0.468820989,,,,,,
EPL,2022,Joelinton,86,FWL,0,0,0,0.211197004,0,90,3,87,0.674004972,0.602204978,,,,,,
EPL,2022,Riyad Mahrez,88,AMR,0,1,2,0.334935993,0.562937975,84,1,750,1.654459953,0.756591022,,,,,,
EPL,2022,Jack Grealish,88,AML,0,0,2,0.243527994,0.353828013,90,3,675,0.772782981,0.175427005,,,,,,
EPL,2022,Bukayo Saka,83,FWR,1,0,4,0.258354992,0.282166004,90,5,7322,0.816646993,0.385444999,,,,,,
EPL,2022,Gabriel Martinelli,83,FWL,0,0,4,0.268260986,0.206340998,84,5,7752,0.745801985,0.365512997,,,,,,
EPL,2022,Antony,89,AMR,0,0,1,0.031254899,0.037067901,73,1,11094,0.0683228,0,,,,,,
EPL,2022,Marcus Rashford,89,AML,1,0,0,0.094848901,0,90,2,556,0.094848901,0.0201662,,,,,,
EPL,2022,Bukayo Saka,83,FWR,0,0,4,0.189198002,0.158279002,90,4,7322,0.377822012,0.174445003,,,,,,
EPL,2022,Gabriel Martinelli,83,FWL,0,0,2,0,0.079983398,62,0,7752,0.175685003,0.136118993,,,,,,
EPL,2022,Antony,89,AMR,0,0,0,0.060939301,0,83,2,11094,0,0,,,,,,
EPL,2022,Marcus Rashford,89,AML,1,0,0,0.918630004,0,90,7,556,0.921239018,0.141311005,,,,,,
EPL,2022,Mohamed Salah,87,FWR,0,0,0,0.171860993,0,90,2,1250,0.47527501,0.303413004,,,,,,
EPL,2022,Cody Gakpo,87,FWL,0,0,2,0.024650101,0.100071996,89,1,11296,0.289597988,0.164875001,,,,,,
EPL,2022,Miguel Almirón,86,FWR,0,0,0,0,0,83,0,7420,0.118109003,0.118109003,,,,,,
EPL,2022,Allan Saint-Maximin,86,FWL,0,0,0,0.0588676,0,71,1,101,0.0588676,0,,,,,,
EPL,2022,Marcus Rashford,89,AMR,1,0,3,0.141417995,0.100286998,90,4,556,0.241704002,0,,,,,,
EPL,2022,Alejandro Garnacho,89,AML,0,0,0,0.715600014,0,67,3,10552,0.733557999,0.0179576,,,,,,
EPL,2022,Bukayo Saka,83,FWR,0,1,2,0.306297988,0.552628994,90,7,7322,1.139279962,0.76571703,,,,,,
EPL,2022,Gabriel Martinelli,83,FWL,0,0,0,0.158857003,0,64,3,7752,0.188860998,0.030004799,,,,,,
EPL,2022,Miguel Almirón,86,FWR,1,0,0,0.329512,0,83,1,7420,0.388368994,0.058856402,,,,,,
EPL,2022,Allan Saint-Maximin,86,FWL,0,0,2,0.058856402,0.102628998,86,2,101,0.176537007,0.083059803,,,,,,
EPL,2022,Jadon Sancho,89,AMR,0,0,1,0,0.064858504,64,0,6345,0.064858504,0,,,,,,
EPL,2022,Marcus Rashford,89,AML,1,0,1,0.311031014,0.047580801,90,1,556,0.494850993,0.136239007,,,,,,
EPL,2022,Riyad Mahrez,88,AMR,1,1,2,1.269440055,0.116007,88,3,750,0.569338977,0.097981401,,,,,,
EPL,2022,Jack Grealish,88,AML,0,0,1,0.0777044,0.358842999,72,2,675,0.422865987,0,,,,,,
EPL,2022,Mohamed Salah,87,FWR,1,0,1,0.95984298,0.092918001,90,6,1250,1.007470012,0.226520002,,,,,,
EPL,2022,Darwin Núñez,87,FWL,0,1,2,0.33386299,0.664979994,72,5,10720,0.906997979,0.362684011,,,,,,
EPL,2022,Bukayo Saka,83,FWR,1,0,1,0.761169016,0.27679199,90,1,7322,0.27679199,0,,,,,,
EPL,2022,Gabriel Martinelli,83,FWL,0,0,1,0,0.066889897,82,0,7752,0.066889897,0,,,,,,
EPL,2022,Riyad Mahrez,88,AMR,0,0,0,0,0,67,0,750,0,0,,,,,,
EPL,2022,Jack Grealish,88,AML,1,0,1,0.050218798,0.076315098,83,1,675,0.126534,0,,,,,,
EPL,2022,Bukayo Saka,83,FWR,1,0,0,0.262533009,0,90,6,7322,0.222130001,0.0349246,,,,,,
EPL,2022,Leandro Trossard,83,FWL,0,0,1,0,0.0160769,71,0,7698,0.0160769,0,,,,,,
EPL,2022,Phil Foden,88,AMR,0,0,2,0.041989699,0.116690002,90,1,6055,0.306495011,0.264506012,,,,,,
EPL,2022,Jack Grealish,88,AML,0,1,5,0.190537006,0.188981995,90,2,675,0.399206996,0.083360501,,,,,,
